Step,AgentID,Scaling A,Scaling B,Capacity,Land Owned,Conquered
11,1,1,7,70,"[(7, 2), (7, 3), (8, 4), (9, 5), (8, 6), (6, 6), (7, 6), (6, 7), (8, 7), (6, 8), (7, 8), (8, 8), (9, 8), (9, 9), (8, 0), (7, 9), (9, 0), (8, 0), (7, 1), (7, 0), (6, 9), (5, 9), (4, 9), (3, 0)]","[(4, 1)]"
11,2,1,5,73,"[(5, 5), (6, 4), (7, 4), (9, 3), (9, 2), (0, 0), (0, 1), (9, 2), (0, 3), (1, 3), (2, 3)]","[(0, 2)]"
11,3,1,1,52,"[(9, 6), (0, 5), (1, 5), (2, 4), (2, 3), (1, 3), (1, 4), (0, 3), (0, 2), (1, 1), (1, 0), (2, 1), (4, 0), (4, 1), (2, 2), (3, 2), (4, 2), (4, 3), (5, 2), (6, 0), (6, 1), (5, 3), (6, 3), (7, 2)]","[(7, 3)]"
12,0,1,6,80,"[(2, 7), (2, 8), (1, 9), (2, 9), (3, 0), (3, 9), (4, 9), (5, 0), (6, 9), (7, 0), (7, 1), (8, 1), (0, 4), (8, 5), (0, 6), (9, 7), (0, 7), (2, 5), (2, 6), (1, 7), (3, 7), (3, 5), (4, 5), (3, 6), (5, 6), (4, 7), (5, 7)]","[(9, 1), (0, 3), (0, 3), (0, 5)]"
12,1,1,8,67,"[(7, 2), (7, 3), (8, 4), (9, 5), (8, 6), (6, 6), (7, 6), (6, 7), (8, 7), (6, 8), (7, 8), (8, 8), (9, 8), (9, 9), (8, 0), (7, 9), (9, 0), (8, 0), (7, 1), (7, 0), (6, 9), (5, 9), (4, 9), (3, 0)]","[(4, 1)]"
12,2,1,7,69,"[(5, 5), (6, 4), (7, 4), (9, 3), (9, 2), (0, 0), (0, 1), (9, 2), (0, 3), (1, 3), (2, 3)]","[(0, 2)]"
12,3,1,1,52,"[(9, 6), (0, 5), (1, 5), (2, 4), (2, 3), (1, 3), (1, 4), (0, 3), (0, 2), (1, 1), (1, 0), (2, 1), (4, 0), (4, 1), (2, 2), (3, 2), (4, 2), (4, 3), (5, 2), (6, 0), (6, 1), (5, 3), (6, 3), (7, 2)]","[(7, 3)]"
13,0,1,10,86,"[(2, 7), (2, 8), (1, 9), (2, 9), (3, 0), (3, 9), (4, 9), (5, 0), (6, 9), (7, 0), (7, 1), (8, 1), (0, 4), (8, 5), (0, 6), (9, 7), (0, 7), (2, 5), (2, 6), (1, 7), (3, 7), (3, 5), (4, 5), (3, 6), (5, 6), (4, 7), (5, 7)]","[(9, 1), (0, 3), (0, 3), (0, 5)]"
13,1,1,9,64,"[(7, 2), (7, 3), (8, 4), (9, 5), (8, 6), (6, 6), (7, 6), (6, 7), (8, 7), (6, 8), (7, 8), (8, 8), (9, 8), (9, 9), (8, 0), (7, 9), (9, 0), (8, 0), (7, 1), (7, 0), (6, 9), (5, 9), (4, 9), (3, 0)]","[(4, 1)]"
13,2,1,9,75,"[(5, 5), (6, 4), (7, 4), (9, 3), (9, 2), (0, 0), (0, 1), (9, 2), (0, 3), (1, 3), (2, 3)]","[(0, 2)]"
13,3,1,2,50,"[(9, 6), (0, 5), (1, 5), (2, 4), (2, 3), (1, 3), (1, 4), (0, 3), (0, 2), (1, 1), (1, 0), (2, 1), (4, 0), (4, 1), (2, 2), (3, 2), (4, 2), (4, 3), (5, 2), (6, 0), (6, 1), (5, 3), (6, 3), (7, 2)]","[(7, 3)]"
14,0,1,14,86,"[(2, 7), (2, 8), (1, 9), (2, 9), (3, 0), (3, 9), (4, 9), (5, 0), (6, 9), (7, 0), (7, 1), (8, 1), (0, 4), (8, 5), (0, 6), (9, 7), (0, 7), (2, 5), (2, 6), (1, 7), (3, 7), (3, 5), (4, 5), (3, 6), (5, 6), (4, 7), (5, 7)]","[(9, 1), (0, 3), (0, 3), (0, 5)]"
14,1,1,10,63,"[(7, 2), (7, 3), (8, 4), (9, 5), (8, 6), (6, 6), (7, 6), (6, 7), (8, 7), (6, 8), (7, 8), (8, 8), (9, 8), (9, 9), (8, 0), (7, 9), (9, 0), (8, 0), (7, 1), (7, 0), (6, 9), (5, 9), (4, 9), (3, 0)]","[(4, 1)]"
14,2,1,11,67,"[(5, 5), (6, 4), (7, 4), (9, 3), (9, 2), (0, 0), (0, 1), (9, 2), (0, 3), (1, 3), (2, 3)]","[(0, 2)]"
14,3,1,3,50,"[(9, 6), (0, 5), (1, 5), (2, 4), (2, 3), (1, 3), (1, 4), (0, 3), (0, 2), (1, 1), (1, 0), (2, 1), (4, 0), (4, 1), (2, 2), (3, 2), (4, 2), (4, 3), (5, 2), (6, 0), (6, 1), (5, 3), (6, 3), (7, 2)]","[(7, 3)]"
15,0,1,17,85,"[(2, 7), (2, 8), (1, 9), (2, 9), (3, 0), (3, 9), (4, 9), (5, 0), (6, 9), (7, 0), (7, 1), (8, 1), (0, 4), (8, 5), (0, 6), (9, 7), (0, 7), (2, 5), (2, 6), (1, 7), (3, 7), (3, 5), (4, 5), (3, 6), (5, 6), (4, 7), (5, 7)]","[(9, 1), (0, 3), (0, 3), (0, 5)]"
15,1,1,11,62,"[(7, 2), (7, 3), (8, 4), (9, 5), (8, 6), (6, 6), (7, 6), (6, 7), (8, 7), (6, 8), (7, 8), (8, 8), (9, 8), (9, 9), (8, 0), (7, 9), (9, 0), (8, 0), (7, 1), (7, 0), (6, 9), (5, 9), (4, 9), (3, 0)]","[(4, 1)]"
15,2,1,12,72,"[(5, 5), (6, 4), (7, 4), (9, 3), (9, 2), (0, 0), (0, 1), (9, 2), (0, 3), (1, 3), (2, 3)]","[(0, 2)]"
15,3,1,6,56,"[(9, 6), (0, 5), (1, 5), (2, 4), (2, 3), (1, 3), (1, 4), (0, 3), (0, 2), (1, 1), (1, 0), (2, 1), (4, 0), (4, 1), (2, 2), (3, 2), (4, 2), (4, 3), (5, 2), (6, 0), (6, 1), (5, 3), (6, 3), (7, 2)]","[(7, 3)]"
16,0,1,20,81,"[(2, 7), (2, 8), (1, 9), (2, 9), (3, 0), (3, 9), (4, 9), (5, 0), (6, 9), (7, 0), (7, 1), (8, 1), (0, 4), (8, 5), (0, 6), (9, 7), (0, 7), (2, 5), (2, 6), (1, 7), (3, 7), (3, 5), (4, 5), (3, 6), (5, 6), (4, 7), (5, 7)]","[(9, 1), (0, 3), (0, 3), (0, 5)]"
16,1,1,12,67,"[(7, 2), (7, 3), (8, 4), (9, 5), (8, 6), (6, 6), (7, 6), (6, 7), (8, 7), (6, 8), (7, 8), (8, 8), (9, 8), (9, 9), (8, 0), (7, 9), (9, 0), (8, 0), (7, 1), (7, 0), (6, 9), (5, 9), (4, 9), (3, 0)]","[(4, 1)]"
16,2,1,13,71,"[(5, 5), (6, 4), (7, 4), (9, 3), (9, 2), (0, 0), (0, 1), (9, 2), (0, 3), (1, 3), (2, 3)]","[(0, 2)]"
16,3,1,9,55,"[(9, 6), (0, 5), (1, 5), (2, 4), (2, 3), (1, 3), (1, 4), (0, 3), (0, 2), (1, 1), (1, 0), (2, 1), (4, 0), (4, 1), (2, 2), (3, 2), (4, 2), (4, 3), (5, 2), (6, 0), (6, 1), (5, 3), (6, 3), (7, 2)]","[(7, 3)]"
17,0,1,21,77,"[(2, 7), (2, 8), (1, 9), (2, 9), (3, 0), (3, 9), (4, 9), (5, 0), (6, 9), (7, 0), (7, 1), (8, 1), (0, 4), (8, 5), (0, 6), (9, 7), (0, 7), (2, 5), (2, 6), (1, 7), (3, 7), (3, 5), (4, 5), (3, 6), (5, 6), (4, 7), (5, 7)]","[(9, 1), (0, 3), (0, 3), (0, 5)]"
17,1,1,12,67,"[(7, 2), (7, 3), (8, 4), (9, 5), (8, 6), (6, 6), (7, 6), (6, 7), (8, 7), (6, 8), (7, 8), (8, 8), (9, 8), (9, 9), (8, 0), (7, 9), (9, 0), (8, 0), (7, 1), (7, 0), (6, 9), (5, 9), (4, 9), (3, 0)]","[(4, 1)]"
17,2,1,14,70,"[(5, 5), (6, 4), (7, 4), (9, 3), (9, 2), (0, 0), (0, 1), (9, 2), (0, 3), (1, 3), (2, 3)]","[(0, 2)]"
17,3,1,11,55,"[(9, 6), (0, 5), (1, 5), (2, 4), (2, 3), (1, 3), (1, 4), (0, 3), (0, 2), (1, 1), (1, 0), (2, 1), (4, 0), (4, 1), (2, 2), (3, 2), (4, 2), (4, 3), (5, 2), (6, 0), (6, 1), (5, 3), (6, 3), (7, 2)]","[(7, 3)]"
18,0,1,22,82,"[(2, 7), (2, 8), (1, 9), (2, 9), (3, 0), (3, 9), (4, 9), (5, 0), (6, 9), (7, 0), (7, 1), (8, 1), (0, 4), (8, 5), (0, 6), (9, 7), (0, 7), (2, 5), (2, 6), (1, 7), (3, 7), (3, 5), (4, 5), (3, 6), (5, 6), (4, 7), (5, 7)]","[(9, 1), (0, 3), (0, 3), (0, 5)]"
18,1,1,13,72,"[(7, 2), (7, 3), (8, 4), (9, 5), (8, 6), (6, 6), (7, 6), (6, 7), (8, 7), (6, 8), (7, 8), (8, 8), (9, 8), (9, 9), (8, 0), (7, 9), (9, 0), (8, 0), (7, 1), (7, 0), (6, 9), (5, 9), (4, 9), (3, 0)]","[(4, 1)]"
18,2,1,15,71,"[(5, 5), (6, 4), (7, 4), (9, 3), (9, 2), (0, 0), (0, 1), (9, 2), (0, 3), (1, 3), (2, 3)]","[(0, 2)]"
18,3,1,12,59,"[(9, 6), (0, 5), (1, 5), (2, 4), (2, 3), (1, 3), (1, 4), (0, 3), (0, 2), (1, 1), (1, 0), (2, 1), (4, 0), (4, 1), (2, 2), (3, 2), (4, 2), (4, 3), (5, 2), (6, 0), (6, 1), (5, 3), (6, 3), (7, 2)]","[(7, 3)]"
19,0,1,23,78,"[(2, 7), (2, 8), (1, 9), (2, 9), (3, 0), (3, 9), (4, 9), (5, 0), (6, 9), (7, 0), (7, 1), (8, 1), (0, 4), (8, 5), (0, 6), (9, 7), (0, 7), (2, 5), (2, 6), (1, 7), (3, 7), (3, 5), (4, 5), (3, 6), (5, 6), (4, 7), (5, 7)]","[(9, 1), (0, 3), (0, 3), (0, 5)]"
19,1,1,14,74,"[(7, 2), (7, 3), (8, 4), (9, 5), (8, 6), (6, 6), (7, 6), (6, 7), (8, 7), (6, 8), (7, 8), (8, 8), (9, 8), (9, 9), (8, 0), (7, 9), (9, 0), (8, 0), (7, 1), (7, 0), (6, 9), (5, 9), (4, 9), (3, 0)]","[(4, 1)]"
19,2,1,16,75,"[(5, 5), (6, 4), (7, 4), (9, 3), (9, 2), (0, 0), (0, 1), (9, 2), (0, 3), (1, 3), (2, 3)]","[(0, 2)]"
19,3,1,13,63,"[(9, 6), (0, 5), (1, 5), (2, 4), (2, 3), (1, 3), (1, 4), (0, 3), (0, 2), (1, 1), (1, 0), (2, 1), (4, 0), (4, 1), (2, 2), (3, 2), (4, 2), (4, 3), (5, 2), (6, 0), (6, 1), (5, 3), (6, 3), (7, 2)]","[(7, 3)]"
0,0,1,1,88,"[(0, 7), (0, 8), (9, 8), (8, 7), (7, 8), (8, 8), (7, 9), (5, 0), (4, 9), (6, 7), (7, 6), (7, 5), (8, 4)]",[]
0,1,1,1,91,"[(6, 0), (5, 9), (5, 8), (4, 7), (3, 7), (3, 8), (1, 8), (2, 8), (1, 9), (3, 9), (1, 0), (2, 0), (3, 0), (4, 1), (3, 1), (2, 1), (0, 0), (0, 1), (0, 2), (1, 2), (9, 2), (9, 3), (1, 3), (9, 4), (0, 4), (1, 4), (2, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 6), (3, 5)]","[(2, 2), (3, 6), (5, 6)]"
0,2,1,1,83,"[(6, 6), (6, 7), (7, 7), (8, 6), (9, 5), (8, 4), (7, 3), (7, 4), (6, 3), (6, 2), (3, 1), (4, 0), (5, 1), (4, 2), (6, 1), (5, 4)]",[]
0,3,1,1,53,"[(3, 6), (3, 5), (6, 5), (6, 4), (5, 3), (4, 3), (3, 2), (2, 2), (3, 3), (4, 4), (2, 3), (5, 4), (5, 5), (4, 6), (4, 8), (6, 8)]","[(6, 7), (7, 8), (8, 8)]"
1,0,1,1,88,"[(0, 7), (0, 8), (9, 8), (8, 7), (7, 8), (8, 8), (7, 9), (5, 0), (4, 9), (6, 7), (7, 6), (7, 5), (8, 4)]",[]
1,1,1,1,91,"[(6, 0), (5, 9), (5, 8), (4, 7), (3, 7), (3, 8), (1, 8), (2, 8), (1, 9), (3, 9), (1, 0), (2, 0), (3, 0), (4, 1), (3, 1), (2, 1), (0, 0), (0, 1), (0, 2), (1, 2), (9, 2), (9, 3), (1, 3), (9, 4), (0, 4), (1, 4), (2, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 6), (3, 5)]","[(2, 2), (3, 6), (5, 6)]"
1,2,1,1,83,"[(6, 6), (6, 7), (7, 7), (8, 6), (9, 5), (8, 4), (7, 3), (7, 4), (6, 3), (6, 2), (3, 1), (4, 0), (5, 1), (4, 2), (6, 1), (5, 4)]",[]
1,3,1,1,53,"[(3, 6), (3, 5), (6, 5), (6, 4), (5, 3), (4, 3), (3, 2), (2, 2), (3, 3), (4, 4), (2, 3), (5, 4), (5, 5), (4, 6), (4, 8), (6, 8)]","[(6, 7), (7, 8), (8, 8)]"
2,0,1,1,88,"[(0, 7), (0, 8), (9, 8), (8, 7), (7, 8), (8, 8), (7, 9), (5, 0), (4, 9), (6, 7), (7, 6), (7, 5), (8, 4)]",[]
2,1,1,1,91,"[(6, 0), (5, 9), (5, 8), (4, 7), (3, 7), (3, 8), (1, 8), (2, 8), (1, 9), (3, 9), (1, 0), (2, 0), (3, 0), (4, 1), (3, 1), (2, 1), (0, 0), (0, 1), (0, 2), (1, 2), (9, 2), (9, 3), (1, 3), (9, 4), (0, 4), (1, 4), (2, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 6), (3, 5)]","[(2, 2), (3, 6), (5, 6)]"
2,2,1,1,83,"[(6, 6), (6, 7), (7, 7), (8, 6), (9, 5), (8, 4), (7, 3), (7, 4), (6, 3), (6, 2), (3, 1), (4, 0), (5, 1), (4, 2), (6, 1), (5, 4)]",[]
2,3,1,1,53,"[(3, 6), (3, 5), (6, 5), (6, 4), (5, 3), (4, 3), (3, 2), (2, 2), (3, 3), (4, 4), (2, 3), (5, 4), (5, 5), (4, 6), (4, 8), (6, 8)]","[(6, 7), (7, 8), (8, 8)]"
3,0,1,1,88,"[(0, 7), (0, 8), (9, 8), (8, 7), (7, 8), (8, 8), (7, 9), (5, 0), (4, 9), (6, 7), (7, 6), (7, 5), (8, 4)]",[]
3,1,1,1,91,"[(6, 0), (5, 9), (5, 8), (4, 7), (3, 7), (3, 8), (1, 8), (2, 8), (1, 9), (3, 9), (1, 0), (2, 0), (3, 0), (4, 1), (3, 1), (2, 1), (0, 0), (0, 1), (0, 2), (1, 2), (9, 2), (9, 3), (1, 3), (9, 4), (0, 4), (1, 4), (2, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 6), (3, 5)]","[(2, 2), (3, 6), (5, 6)]"
3,2,1,1,83,"[(6, 6), (6, 7), (7, 7), (8, 6), (9, 5), (8, 4), (7, 3), (7, 4), (6, 3), (6, 2), (3, 1), (4, 0), (5, 1), (4, 2), (6, 1), (5, 4)]",[]
3,3,1,1,53,"[(3, 6), (3, 5), (6, 5), (6, 4), (5, 3), (4, 3), (3, 2), (2, 2), (3, 3), (4, 4), (2, 3), (5, 4), (5, 5), (4, 6), (4, 8), (6, 8)]","[(6, 7), (7, 8), (8, 8)]"
4,0,1,1,88,"[(0, 7), (0, 8), (9, 8), (8, 7), (7, 8), (8, 8), (7, 9), (5, 0), (4, 9), (6, 7), (7, 6), (7, 5), (8, 4)]",[]
4,1,1,1,91,"[(6, 0), (5, 9), (5, 8), (4, 7), (3, 7), (3, 8), (1, 8), (2, 8), (1, 9), (3, 9), (1, 0), (2, 0), (3, 0), (4, 1), (3, 1), (2, 1), (0, 0), (0, 1), (0, 2), (1, 2), (9, 2), (9, 3), (1, 3), (9, 4), (0, 4), (1, 4), (2, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 6), (3, 5)]","[(2, 2), (3, 6), (5, 6)]"
4,2,1,1,83,"[(6, 6), (6, 7), (7, 7), (8, 6), (9, 5), (8, 4), (7, 3), (7, 4), (6, 3), (6, 2), (3, 1), (4, 0), (5, 1), (4, 2), (6, 1), (5, 4)]",[]
4,3,1,1,53,"[(3, 6), (3, 5), (6, 5), (6, 4), (5, 3), (4, 3), (3, 2), (2, 2), (3, 3), (4, 4), (2, 3), (5, 4), (5, 5), (4, 6), (4, 8), (6, 8)]","[(6, 7), (7, 8), (8, 8)]"
5,0,1,1,88,"[(0, 7), (0, 8), (9, 8), (8, 7), (7, 8), (8, 8), (7, 9), (5, 0), (4, 9), (6, 7), (7, 6), (7, 5), (8, 4)]",[]
5,1,1,1,91,"[(6, 0), (5, 9), (5, 8), (4, 7), (3, 7), (3, 8), (1, 8), (2, 8), (1, 9), (3, 9), (1, 0), (2, 0), (3, 0), (4, 1), (3, 1), (2, 1), (0, 0), (0, 1), (0, 2), (1, 2), (9, 2), (9, 3), (1, 3), (9, 4), (0, 4), (1, 4), (2, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 6), (3, 5)]","[(2, 2), (3, 6), (5, 6)]"
5,2,1,1,83,"[(6, 6), (6, 7), (7, 7), (8, 6), (9, 5), (8, 4), (7, 3), (7, 4), (6, 3), (6, 2), (3, 1), (4, 0), (5, 1), (4, 2), (6, 1), (5, 4)]",[]
5,3,1,1,53,"[(3, 6), (3, 5), (6, 5), (6, 4), (5, 3), (4, 3), (3, 2), (2, 2), (3, 3), (4, 4), (2, 3), (5, 4), (5, 5), (4, 6), (4, 8), (6, 8)]","[(6, 7), (7, 8), (8, 8)]"
6,0,1,1,88,"[(0, 7), (0, 8), (9, 8), (8, 7), (7, 8), (8, 8), (7, 9), (5, 0), (4, 9), (6, 7), (7, 6), (7, 5), (8, 4)]",[]
6,1,1,1,91,"[(6, 0), (5, 9), (5, 8), (4, 7), (3, 7), (3, 8), (1, 8), (2, 8), (1, 9), (3, 9), (1, 0), (2, 0), (3, 0), (4, 1), (3, 1), (2, 1), (0, 0), (0, 1), (0, 2), (1, 2), (9, 2), (9, 3), (1, 3), (9, 4), (0, 4), (1, 4), (2, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 6), (3, 5)]","[(2, 2), (3, 6), (5, 6)]"
6,2,1,1,83,"[(6, 6), (6, 7), (7, 7), (8, 6), (9, 5), (8, 4), (7, 3), (7, 4), (6, 3), (6, 2), (3, 1), (4, 0), (5, 1), (4, 2), (6, 1), (5, 4)]",[]
6,3,1,1,53,"[(3, 6), (3, 5), (6, 5), (6, 4), (5, 3), (4, 3), (3, 2), (2, 2), (3, 3), (4, 4), (2, 3), (5, 4), (5, 5), (4, 6), (4, 8), (6, 8)]","[(6, 7), (7, 8), (8, 8)]"
7,0,1,1,88,"[(0, 7), (0, 8), (9, 8), (8, 7), (7, 8), (8, 8), (7, 9), (5, 0), (4, 9), (6, 7), (7, 6), (7, 5), (8, 4)]",[]
7,1,1,1,91,"[(6, 0), (5, 9), (5, 8), (4, 7), (3, 7), (3, 8), (1, 8), (2, 8), (1, 9), (3, 9), (1, 0), (2, 0), (3, 0), (4, 1), (3, 1), (2, 1), (0, 0), (0, 1), (0, 2), (1, 2), (9, 2), (9, 3), (1, 3), (9, 4), (0, 4), (1, 4), (2, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 6), (3, 5)]","[(2, 2), (3, 6), (5, 6)]"
7,2,1,1,83,"[(6, 6), (6, 7), (7, 7), (8, 6), (9, 5), (8, 4), (7, 3), (7, 4), (6, 3), (6, 2), (3, 1), (4, 0), (5, 1), (4, 2), (6, 1), (5, 4)]",[]
7,3,1,1,53,"[(3, 6), (3, 5), (6, 5), (6, 4), (5, 3), (4, 3), (3, 2), (2, 2), (3, 3), (4, 4), (2, 3), (5, 4), (5, 5), (4, 6), (4, 8), (6, 8)]","[(6, 7), (7, 8), (8, 8)]"
8,0,1,2,88,"[(0, 7), (0, 8), (9, 8), (8, 7), (7, 8), (8, 8), (7, 9), (5, 0), (4, 9), (6, 7), (7, 6), (7, 5), (8, 4)]",[]
8,1,1,2,95,"[(6, 0), (5, 9), (5, 8), (4, 7), (3, 7), (3, 8), (1, 8), (2, 8), (1, 9), (3, 9), (1, 0), (2, 0), (3, 0), (4, 1), (3, 1), (2, 1), (0, 0), (0, 1), (0, 2), (1, 2), (9, 2), (9, 3), (1, 3), (9, 4), (0, 4), (1, 4), (2, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 6), (3, 5)]","[(2, 2), (3, 6), (5, 6)]"
8,2,1,1,83,"[(6, 6), (6, 7), (7, 7), (8, 6), (9, 5), (8, 4), (7, 3), (7, 4), (6, 3), (6, 2), (3, 1), (4, 0), (5, 1), (4, 2), (6, 1), (5, 4)]",[]
8,3,1,1,53,"[(3, 6), (3, 5), (6, 5), (6, 4), (5, 3), (4, 3), (3, 2), (2, 2), (3, 3), (4, 4), (2, 3), (5, 4), (5, 5), (4, 6), (4, 8), (6, 8)]","[(6, 7), (7, 8), (8, 8)]"
9,0,1,2,88,"[(0, 7), (0, 8), (9, 8), (8, 7), (7, 8), (8, 8), (7, 9), (5, 0), (4, 9), (6, 7), (7, 6), (7, 5), (8, 4)]",[]
9,1,1,2,95,"[(6, 0), (5, 9), (5, 8), (4, 7), (3, 7), (3, 8), (1, 8), (2, 8), (1, 9), (3, 9), (1, 0), (2, 0), (3, 0), (4, 1), (3, 1), (2, 1), (0, 0), (0, 1), (0, 2), (1, 2), (9, 2), (9, 3), (1, 3), (9, 4), (0, 4), (1, 4), (2, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 6), (3, 5)]","[(2, 2), (3, 6), (5, 6)]"
9,2,1,1,83,"[(6, 6), (6, 7), (7, 7), (8, 6), (9, 5), (8, 4), (7, 3), (7, 4), (6, 3), (6, 2), (3, 1), (4, 0), (5, 1), (4, 2), (6, 1), (5, 4)]",[]
9,3,1,1,53,"[(3, 6), (3, 5), (6, 5), (6, 4), (5, 3), (4, 3), (3, 2), (2, 2), (3, 3), (4, 4), (2, 3), (5, 4), (5, 5), (4, 6), (4, 8), (6, 8)]","[(6, 7), (7, 8), (8, 8)]"
10,0,1,2,88,"[(0, 7), (0, 8), (9, 8), (8, 7), (7, 8), (8, 8), (7, 9), (5, 0), (4, 9), (6, 7), (7, 6), (7, 5), (8, 4)]",[]
10,1,1,2,95,"[(6, 0), (5, 9), (5, 8), (4, 7), (3, 7), (3, 8), (1, 8), (2, 8), (1, 9), (3, 9), (1, 0), (2, 0), (3, 0), (4, 1), (3, 1), (2, 1), (0, 0), (0, 1), (0, 2), (1, 2), (9, 2), (9, 3), (1, 3), (9, 4), (0, 4), (1, 4), (2, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 6), (3, 5)]","[(2, 2), (3, 6), (5, 6)]"
10,2,1,1,83,"[(6, 6), (6, 7), (7, 7), (8, 6), (9, 5), (8, 4), (7, 3), (7, 4), (6, 3), (6, 2), (3, 1), (4, 0), (5, 1), (4, 2), (6, 1), (5, 4)]",[]
10,3,1,1,53,"[(3, 6), (3, 5), (6, 5), (6, 4), (5, 3), (4, 3), (3, 2), (2, 2), (3, 3), (4, 4), (2, 3), (5, 4), (5, 5), (4, 6), (4, 8), (6, 8)]","[(6, 7), (7, 8), (8, 8)]"
11,0,1,3,90,"[(0, 7), (0, 8), (9, 8), (8, 7), (7, 8), (8, 8), (7, 9), (5, 0), (4, 9), (6, 7), (7, 6), (7, 5), (8, 4)]",[]
11,1,1,3,96,"[(6, 0), (5, 9), (5, 8), (4, 7), (3, 7), (3, 8), (1, 8), (2, 8), (1, 9), (3, 9), (1, 0), (2, 0), (3, 0), (4, 1), (3, 1), (2, 1), (0, 0), (0, 1), (0, 2), (1, 2), (9, 2), (9, 3), (1, 3), (9, 4), (0, 4), (1, 4), (2, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 6), (3, 5)]","[(2, 2), (3, 6), (5, 6)]"
11,2,1,1,83,"[(6, 6), (6, 7), (7, 7), (8, 6), (9, 5), (8, 4), (7, 3), (7, 4), (6, 3), (6, 2), (3, 1), (4, 0), (5, 1), (4, 2), (6, 1), (5, 4)]",[]
11,3,1,1,53,"[(3, 6), (3, 5), (6, 5), (6, 4), (5, 3), (4, 3), (3, 2), (2, 2), (3, 3), (4, 4), (2, 3), (5, 4), (5, 5), (4, 6), (4, 8), (6, 8)]","[(6, 7), (7, 8), (8, 8)]"
12,0,1,4,88,"[(0, 7), (0, 8), (9, 8), (8, 7), (7, 8), (8, 8), (7, 9), (5, 0), (4, 9), (6, 7), (7, 6), (7, 5), (8, 4)]",[]
12,1,1,5,97,"[(6, 0), (5, 9), (5, 8), (4, 7), (3, 7), (3, 8), (1, 8), (2, 8), (1, 9), (3, 9), (1, 0), (2, 0), (3, 0), (4, 1), (3, 1), (2, 1), (0, 0), (0, 1), (0, 2), (1, 2), (9, 2), (9, 3), (1, 3), (9, 4), (0, 4), (1, 4), (2, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 6), (3, 5)]","[(2, 2), (3, 6), (5, 6)]"
12,2,1,2,88,"[(6, 6), (6, 7), (7, 7), (8, 6), (9, 5), (8, 4), (7, 3), (7, 4), (6, 3), (6, 2), (3, 1), (4, 0), (5, 1), (4, 2), (6, 1), (5, 4)]",[]
12,3,1,1,53,"[(3, 6), (3, 5), (6, 5), (6, 4), (5, 3), (4, 3), (3, 2), (2, 2), (3, 3), (4, 4), (2, 3), (5, 4), (5, 5), (4, 6), (4, 8), (6, 8)]","[(6, 7), (7, 8), (8, 8)]"
13,0,1,5,91,"[(0, 7), (0, 8), (9, 8), (8, 7), (7, 8), (8, 8), (7, 9), (5, 0), (4, 9), (6, 7), (7, 6), (7, 5), (8, 4)]",[]
13,1,1,6,101,"[(6, 0), (5, 9), (5, 8), (4, 7), (3, 7), (3, 8), (1, 8), (2, 8), (1, 9), (3, 9), (1, 0), (2, 0), (3, 0), (4, 1), (3, 1), (2, 1), (0, 0), (0, 1), (0, 2), (1, 2), (9, 2), (9, 3), (1, 3), (9, 4), (0, 4), (1, 4), (2, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 6), (3, 5)]","[(2, 2), (3, 6), (5, 6)]"
13,2,1,4,95,"[(6, 6), (6, 7), (7, 7), (8, 6), (9, 5), (8, 4), (7, 3), (7, 4), (6, 3), (6, 2), (3, 1), (4, 0), (5, 1), (4, 2), (6, 1), (5, 4)]",[]
13,3,1,1,53,"[(3, 6), (3, 5), (6, 5), (6, 4), (5, 3), (4, 3), (3, 2), (2, 2), (3, 3), (4, 4), (2, 3), (5, 4), (5, 5), (4, 6), (4, 8), (6, 8)]","[(6, 7), (7, 8), (8, 8)]"
14,0,1,6,87,"[(0, 7), (0, 8), (9, 8), (8, 7), (7, 8), (8, 8), (7, 9), (5, 0), (4, 9), (6, 7), (7, 6), (7, 5), (8, 4)]",[]
14,1,1,9,94,"[(6, 0), (5, 9), (5, 8), (4, 7), (3, 7), (3, 8), (1, 8), (2, 8), (1, 9), (3, 9), (1, 0), (2, 0), (3, 0), (4, 1), (3, 1), (2, 1), (0, 0), (0, 1), (0, 2), (1, 2), (9, 2), (9, 3), (1, 3), (9, 4), (0, 4), (1, 4), (2, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 6), (3, 5)]","[(2, 2), (3, 6), (5, 6)]"
14,2,1,6,94,"[(6, 6), (6, 7), (7, 7), (8, 6), (9, 5), (8, 4), (7, 3), (7, 4), (6, 3), (6, 2), (3, 1), (4, 0), (5, 1), (4, 2), (6, 1), (5, 4)]",[]
